nombre,subcategoria,descripcion,url,id,categoria
Casa Victor,restaurantes,española,/Restaurant_Review-g187514-d3611305-Reviews-Casa_Victor-Madrid.html,2360,Gastronomía
restaurante El Ingenio,restaurantes,mediterránea española,/Restaurant_Review-g187514-d991430-Reviews-El_Ingenio-Madrid.html,3210,Gastronomía
El Rincon del Venezolano,restaurantes,comida rápida venezolana española sudamericana,/Restaurant_Review-g187514-d12900378-Reviews-El_Rincon_del_Venezolano-Madrid.html,605,Gastronomía
Restaurante Saraiba,restaurantes,mediterránea española,/Restaurant_Review-g187514-d8772729-Reviews-Restaurante_Saraiba-Madrid.html,3029,Gastronomía
La Porcineria,restaurantes,internacional fusión,/Restaurant_Review-g187514-d12657221-Reviews-La_Porcineria-Madrid.html,548,Gastronomía
Taberna El Buo Chueca,restaurantes,internacional mediterránea fusión española bar pub,/Restaurant_Review-g187514-d3637316-Reviews-Taberna_El_Buo_Chueca-Madrid.html,2363,Gastronomía
Taberna El Fontán,restaurantes,bar europea española,/Restaurant_Review-g187514-d10465221-Reviews-Taberna_El_Fontan-Madrid.html,123,Gastronomía
The Food Fighters BBQ,restaurantes,mexicana americana,/Restaurant_Review-g187514-d15202376-Reviews-The_Food_Fighters_BBQ-Madrid.html,1062,Gastronomía
Erre Que Erre La Latina,restaurantes,bar mediterránea europea española,/Restaurant_Review-g187514-d8420174-Reviews-Erre_Que_Erre-Madrid.html,2914,Gastronomía
Macuto / Auténtico Latino,restaurantes,mexicana latina colombiana venezolana,/Restaurant_Review-g187514-d17752465-Reviews-Macuto_Autentico_Latino-Madrid.html,1365,Gastronomía
Casa Ormaza,restaurantes,española mediterránea,/Restaurant_Review-g187514-d1177816-Reviews-Casa_Ormaza-Madrid.html,288,Gastronomía
Bululú Bar and Coffee,restaurantes,americana caribeña venezolana,/Restaurant_Review-g187514-d10358448-Reviews-Bululu_Bar_and_Coffee-Madrid.html,98,Gastronomía
Surya Callao,restaurantes,india,/Restaurant_Review-g187514-d12240971-Reviews-Surya_Callao-Madrid.html,417,Gastronomía
Tribuetxe,restaurantes,española bar europea pub restaurante,/Restaurant_Review-g187514-d7019434-Reviews-Tribuetxe-Madrid.html,2676,Gastronomía
The One Wine,restaurantes,internacional española vinoteca,/Restaurant_Review-g187514-d12347621-Reviews-The_One_Wine-Madrid.html,443,Gastronomía
La Pagoda,restaurantes,japonesa sushi asiática,/Restaurant_Review-g187514-d9603961-Reviews-La_Pagoda-Madrid.html,3102,Gastronomía
La Paella de la Reina 39,restaurantes,comedor española,/Restaurant_Review-g187514-d1212477-Reviews-La_Paella_de_la_Reina_39-Madrid.html,376,Gastronomía
Casa Mundi,restaurantes,española,/Restaurant_Review-g187514-d952970-Reviews-Casa_Mundi-Madrid.html,3084,Gastronomía
Casa Pueblo,restaurantes,bar mediterránea pub española,/Restaurant_Review-g187514-d697484-Reviews-Casa_Pueblo-Madrid.html,2668,Gastronomía
Hot Now,restaurantes,pizza italiana,/Restaurant_Review-g187514-d14005781-Reviews-Hot_Now-Madrid.html,840,Gastronomía
Fonda De La Confianza,restaurantes,mediterránea contemporánea,/Restaurant_Review-g187514-d23231855-Reviews-Fonda_de_la_Confianza-Madrid.html,2025,Gastronomía
Babel,restaurantes,internacional mediterránea europea española contemporánea fusión street food comida calle,/Restaurant_Review-g187514-d12505982-Reviews-Babel-Madrid.html,492,Gastronomía
Empanadas Malvón,restaurantes,argentina,/Restaurant_Review-g187514-d16843495-Reviews-Empanadas_Malvon-Madrid.html,1249,Gastronomía
Starbeers,restaurantes,pub cerveza artesanal internacional bar pub fusión,/Restaurant_Review-g187514-d1976706-Reviews-Starbeers-Madrid.html,1621,Gastronomía
MEGU,restaurantes,china japonesa sushi asiática tailandesa,/Restaurant_Review-g187514-d8559989-Reviews-Megu-Madrid.html,2941,Gastronomía
El Trato Gastrobar,restaurantes,mediterránea española saludable venezolana,/Restaurant_Review-g187514-d987817-Reviews-Arroceria_El_Trato_Gastrobar-Madrid.html,3147,Gastronomía
El Yate,restaurantes,bar mediterránea europea española pub restaurante,/Restaurant_Review-g187514-d6414763-Reviews-El_Yate-Madrid.html,2600,Gastronomía
New York Burger Miguel Ángel,restaurantes,americana barbacoa,/Restaurant_Review-g187514-d9735662-Reviews-New_York_Burger_Miguel_Angel-Madrid.html,3122,Gastronomía
Beefcious Montecarmelo,restaurantes,americana,/Restaurant_Review-g187514-d11045592-Reviews-Beefcious_Montecarmelo-Madrid.html,234,Gastronomía
Deessa,restaurantes,mediterránea contemporánea,/Restaurant_Review-g187514-d23308906-Reviews-Deessa-Madrid.html,2042,Gastronomía
Èter,restaurantes,mediterránea española,/Restaurant_Review-g187514-d20381808-Reviews-Eter-Madrid.html,1745,Gastronomía
Skull St.,restaurantes,mediterránea fusión,/Restaurant_Review-g187514-d13138715-Reviews-Skull_St-Madrid.html,686,Gastronomía
Hakuna Matata Veggie,restaurantes,mediterránea española,/Restaurant_Review-g187514-d13478918-Reviews-Hakuna_Matata_Veggie-Madrid.html,776,Gastronomía
El Jamón del Abuelo,restaurantes,mediterránea europea española,/Restaurant_Review-g187514-d1115664-Reviews-El_Jamon_del_Abuelo-Madrid.html,237,Gastronomía
Descaro Restaurante,restaurantes,mediterránea española bar,/Restaurant_Review-g187514-d7284259-Reviews-Descaro_Restaurante-Madrid.html,2718,Gastronomía
El Meson de Fuencarral,restaurantes,mediterránea española,/Restaurant_Review-g187514-d1225212-Reviews-El_Meson_de_Fuencarral-Madrid.html,422,Gastronomía
El Chirivito,restaurantes,fusión mediterránea española,/Restaurant_Review-g187514-d11915836-Reviews-El_Chirivito-Madrid.html,325,Gastronomía
Zoko Retiro,restaurantes,mediterránea española,/Restaurant_Review-g187514-d13113056-Reviews-Zoko_Retiro-Madrid.html,674,Gastronomía
Jimbo Smokehouse,restaurantes,americana barbacoa,/Restaurant_Review-g187514-d10539787-Reviews-Jimbo_Smokehouse-Madrid.html,158,Gastronomía
El Perro Gamberro,restaurantes,española saludable bares comer,/Restaurant_Review-g187514-d11694448-Reviews-El_Perro_Gamberro-Madrid.html,270,Gastronomía
Nakama Sagasta 23,restaurantes,japonesa sushi asiática sudamericana,/Restaurant_Review-g187514-d16691709-Reviews-Nakama_Sagasta_23-Madrid.html,1216,Gastronomía
O´Caldiño,restaurantes,marisco mediterránea española,/Restaurant_Review-g187514-d2490063-Reviews-O_Caldino-Madrid.html,2236,Gastronomía
La Colmada,restaurantes,mediterránea española vinoteca,/Restaurant_Review-g187514-d13111153-Reviews-La_Colmada-Madrid.html,668,Gastronomía
Pizza Pazza,restaurantes,italiana pizza comida rápida,/Restaurant_Review-g187514-d3218566-Reviews-Pizza_Pazza-Madrid.html,2325,Gastronomía
Bar de Fuegos,restaurantes,europea argentina sudamericana,/Restaurant_Review-g187514-d23469437-Reviews-Bar_de_Fuegos-Madrid.html,2087,Gastronomía
Grosso Napoletano,restaurantes,italiana pizza mediterránea europea napolitana campania sur italia,/Restaurant_Review-g187514-d12113859-Reviews-Grosso_Napoletano-Madrid.html,370,Gastronomía
El Tigre,restaurantes,bar mediterránea española,/Restaurant_Review-g187514-d1829992-Reviews-El_Tigre-Madrid.html,1434,Gastronomía
Magnolia Bistro,restaurantes,española,/Restaurant_Review-g187514-d8856174-Reviews-Magnolia_Bistro-Madrid.html,3056,Gastronomía
Public,restaurantes,mediterránea,/Restaurant_Review-g187514-d803137-Reviews-Public-Madrid.html,2858,Gastronomía
La Taberna los Huevos de Lucio,restaurantes,mediterránea española,/Restaurant_Review-g187514-d950731-Reviews-La_Taberna_los_Huevos_de_Lucio-Madrid.html,3083,Gastronomía
Restaurante Castilla,restaurantes,europea española mediterránea,/Restaurant_Review-g187514-d3725260-Reviews-Restaurante_Castilla-Madrid.html,2381,Gastronomía
Cutzamala Mex Food,restaurantes,mexicana latina sudamericana centroamericana,/Restaurant_Review-g187514-d7596740-Reviews-Cutzamala_Mex_Food-Madrid.html,2750,Gastronomía
El Telegrafo,restaurantes,marisco mediterránea española,/Restaurant_Review-g187514-d795424-Reviews-El_Telegrafo-Madrid.html,2829,Gastronomía
Restaurante Dadam,restaurantes,asiática coreana barbacoa,/Restaurant_Review-g187514-d7732805-Reviews-Restaurante_Dadam-Madrid.html,2772,Gastronomía
Sabor Nusantara,restaurantes,asiática indonesia,/Restaurant_Review-g187514-d14001683-Reviews-Sabor_Nusantara-Madrid.html,839,Gastronomía
El Olvido Restaurante,restaurantes,mediterránea europea española,/Restaurant_Review-g187514-d803038-Reviews-El_Olvido_Restaurante-Madrid.html,2853,Gastronomía
La Escalera de Serrano,restaurantes,mediterránea española comedor vinoteca,/Restaurant_Review-g187514-d11697296-Reviews-La_Escalera_De_Serrano-Madrid.html,272,Gastronomía
Lara Grill,restaurantes,americana comida rápida street food comida calle venezolana sudamericana,/Restaurant_Review-g187514-d14048603-Reviews-Lara_Grill-Madrid.html,857,Gastronomía
Saint-germain Wine Bar,restaurantes,francesa vinoteca marisco europea bares comer,/Restaurant_Review-g187514-d23416514-Reviews-Saint_germain_Wine_Bar-Madrid.html,2077,Gastronomía
Restaurante Le Monde,restaurantes,internacional,/Restaurant_Review-g187514-d15549425-Reviews-Restaurante_Le_Monde-Madrid.html,1120,Gastronomía
Mestizo,restaurantes,mexicana latina,/Restaurant_Review-g187514-d1023937-Reviews-Mestizo-Madrid.html,64,Gastronomía
Lara Grill Montecarmelo,restaurantes,street food comida calle,/Restaurant_Review-g187514-d19095410-Reviews-Lara_Grill_Montecarmelo-Madrid.html,1511,Gastronomía
Tasty Poke Bar,restaurantes,fusión saludable street food comida calle hawaiana japonesa,/Restaurant_Review-g187514-d13007621-Reviews-Tasty_Poke_Bar-Madrid.html,659,Gastronomía
La Mordida Retiro,restaurantes,mexicana latina centroamericana,/Restaurant_Review-g187514-d3134595-Reviews-La_Mordida_Retiro-Madrid.html,2308,Gastronomía
Huerta de Carabaña,restaurantes,mediterránea española europea,/Restaurant_Review-g187514-d11848993-Reviews-Huerta_de_Carabana-Madrid.html,299,Gastronomía
Tapas & Mas,restaurantes,mediterránea europea española restaurante carne saludable,/Restaurant_Review-g187514-d7285775-Reviews-Tapas_Mas-Madrid.html,2722,Gastronomía
UDON Sol,restaurantes,japonesa sushi asiática sopas,/Restaurant_Review-g187514-d8390624-Reviews-UDON_Sol-Madrid.html,2904,Gastronomía
Clarita,restaurantes,mediterránea europea española internacional,/Restaurant_Review-g187514-d4022600-Reviews-Restaurante_Clarita-Madrid.html,2418,Gastronomía
El Dinosaurio Todavía Estaba Allí,restaurantes,mediterránea europea española internacional,/Restaurant_Review-g187514-d6703367-Reviews-El_Dinosaurio_Todavia_Estaba_Alli-Madrid.html,2627,Gastronomía
Goiko - Conde de Peñalver,restaurantes,americana barbacoa,/Restaurant_Review-g187514-d6765041-Reviews-Goiko_Conde_de_Penalver-Madrid.html,2641,Gastronomía
Fuku,restaurantes,japonesa sushi asiática,/Restaurant_Review-g187514-d2478446-Reviews-Fuku-Madrid.html,2229,Gastronomía
perretxiCo Corazón de María,restaurantes,mediterránea española,/Restaurant_Review-g187514-d20104548-Reviews-PerretxiCo_Corazon_de_Maria-Madrid.html,1699,Gastronomía
CALLAO24 By Jhosef Arias,restaurantes,peruana latina,/Restaurant_Review-g187514-d8558104-Reviews-CALLAO24_By_Jhosef_Arias-Madrid.html,2940,Gastronomía
Tsukuri Soba,restaurantes,china japonesa asiática,/Restaurant_Review-g187514-d22939261-Reviews-Tsukuri_Soba-Madrid.html,1957,Gastronomía
Coquetto Bar,restaurantes,española,/Restaurant_Review-g187514-d20287298-Reviews-Coquetto_Bar-Madrid.html,1733,Gastronomía
Macarela,restaurantes,mediterránea europea española fusión,/Restaurant_Review-g187514-d7686557-Reviews-Macarela-Madrid.html,2761,Gastronomía
La Carboneria,restaurantes,española mediterránea,/Restaurant_Review-g187514-d3136347-Reviews-La_Carboneria-Madrid.html,2309,Gastronomía
Piu di Prima,restaurantes,italiana mediterránea europea,/Restaurant_Review-g187514-d949084-Reviews-Piu_di_Prima-Madrid.html,3082,Gastronomía
Makkila Núñez de Balboa,restaurantes,mediterránea europea española pub pub restaurante,/Restaurant_Review-g187514-d10400838-Reviews-Makkila_Nunez_de_Balboa-Madrid.html,109,Gastronomía
Aynaelda,restaurantes,mediterránea española,/Restaurant_Review-g187514-d1440090-Reviews-Aynaelda-Madrid.html,934,Gastronomía
Dibocca,restaurantes,italiana pizza mediterránea europea,/Restaurant_Review-g187514-d4890784-Reviews-Dibocca-Madrid.html,2487,Gastronomía
Las Brasas De Vulcano,restaurantes,mediterránea barbacoa europea española,/Restaurant_Review-g187514-d5493253-Reviews-Las_Brasas_De_Vulcano-Madrid.html,2511,Gastronomía
La Pasteria 55,restaurantes,italiana mediterránea,/Restaurant_Review-g187514-d17848812-Reviews-La_Pasteria_55-Madrid.html,1422,Gastronomía
Kint,restaurantes,mediterránea española,/Restaurant_Review-g187514-d11445456-Reviews-Kint-Madrid.html,248,Gastronomía
basmati,restaurantes,india,/Restaurant_Review-g187514-d14048888-Reviews-Basmati-Madrid.html,858,Gastronomía
Thai Zas,restaurantes,filipina tailandesa,/Restaurant_Review-g187514-d12266673-Reviews-Thai_Zas-Madrid.html,424,Gastronomía
Luma Restaurante,restaurantes,peruana latina española sudamericana,/Restaurant_Review-g187514-d14099038-Reviews-Luma_Restaurante-Madrid.html,887,Gastronomía
Bar La Manduca,restaurantes,bar mediterránea española,/Restaurant_Review-g187514-d6900551-Reviews-La_manduca-Madrid.html,2655,Gastronomía
Restaurante Zara,restaurantes,cubana,/Restaurant_Review-g187514-d7903433-Reviews-Restaurante_Zara-Madrid.html,2810,Gastronomía
Grosso Napoletano Senza Glutine,restaurantes,italiana pizza napolitana campania sur italia mediterránea,/Restaurant_Review-g187514-d21346513-Reviews-Grosso_Napoletano_Senza_Glutine-Madrid.html,1894,Gastronomía
De la Riva,restaurantes,española mediterránea,/Restaurant_Review-g187514-d1059372-Reviews-De_la_Riva-Madrid.html,162,Gastronomía
BAR FEMARY,restaurantes,española,/Restaurant_Review-g187514-d5508942-Reviews-Bar_Femary-Madrid.html,2516,Gastronomía
Thunder Vegan,restaurantes,comida rápida street food comida calle sudamericana,/Restaurant_Review-g187514-d17757178-Reviews-Thunder_Vegan-Madrid.html,1370,Gastronomía
La Tía Carlota,restaurantes,internacional,/Restaurant_Review-g187514-d14138797-Reviews-La_Tia_Carlota-Madrid.html,904,Gastronomía
La Máquina Jorge Juan,restaurantes,mediterránea europea española,/Restaurant_Review-g187514-d8838124-Reviews-La_Maquina_Jorge_Juan-Madrid.html,3051,Gastronomía
Cervecería Thomas,restaurantes,alemana española,/Restaurant_Review-g187514-d4427883-Reviews-Cerveceria_Thomas-Madrid.html,2453,Gastronomía
Retrogusto,restaurantes,café europea italiana mediterránea,/Restaurant_Review-g187514-d6871895-Reviews-Retrogusto-Madrid.html,2652,Gastronomía
Gancho y Directo,restaurantes,americana comida rápida barbacoa,/Restaurant_Review-g187514-d12116849-Reviews-Gancho_y_Directo-Madrid.html,374,Gastronomía
Bipolar casa de comidas 2.0,restaurantes,internacional mediterránea española asia central,/Restaurant_Review-g187514-d15813650-Reviews-Bipolar_casa_de_comidas_2_0-Madrid.html,1182,Gastronomía
Baiyor,restaurantes,asiática tailandesa,/Restaurant_Review-g187514-d12408673-Reviews-Baiyor-Madrid.html,464,Gastronomía
Madame Butterfly,restaurantes,japonesa asiática fusión,/Restaurant_Review-g187514-d21327642-Reviews-Madame_Butterfly-Madrid.html,1878,Gastronomía
Restaurante MIKUNA,restaurantes,peruana latina fusión asia central,/Restaurant_Review-g187514-d17610339-Reviews-Restaurante_MIKUNA-Madrid.html,1336,Gastronomía
Los Nachos de Oro,restaurantes,mexicana latina sudamericana centroamericana,/Restaurant_Review-g187514-d8096537-Reviews-Los_Nachos_de_Oro-Madrid.html,2873,Gastronomía
Trattoria Adriana,restaurantes,saludable italiana pizza mediterránea toscana romana lacio norte italia centro italia,/Restaurant_Review-g187514-d17788329-Reviews-Trattoria_Adriana-Madrid.html,1395,Gastronomía
Ecocentro Bio-bufé,restaurantes,saludable mediterránea europea,/Restaurant_Review-g187514-d697517-Reviews-Ecocentro_Bio_bufe-Madrid.html,2671,Gastronomía
Sagardi Castellana,restaurantes,restaurante carne española asador contemporánea,/Restaurant_Review-g187514-d8608692-Reviews-Sagardi_Castellana-Madrid.html,2959,Gastronomía
Taberna Aránzazu,restaurantes,española tienda gourmet contemporánea bar pub,/Restaurant_Review-g187514-d3637960-Reviews-Taberna_Aranzazu-Madrid.html,2364,Gastronomía
Killer Sobo,restaurantes,asiática japonesa street food comida calle fusión japonesa,/Restaurant_Review-g187514-d19148000-Reviews-Killer_Sobo-Madrid.html,1530,Gastronomía
Palki Indian Restaurant,restaurantes,india,/Restaurant_Review-g187514-d21137957-Reviews-Palki_Indian_Restaurant-Madrid.html,1814,Gastronomía
La Sanducherie,restaurantes,pub cerveza artesanal americana,/Restaurant_Review-g187514-d11910850-Reviews-La_Sanducherie-Madrid.html,320,Gastronomía
Bar-Restaurante GANGNAM,restaurantes,asiática coreana,/Restaurant_Review-g187514-d6700716-Reviews-Bar_Restaurante_GANGNAM-Madrid.html,2624,Gastronomía
Café Viena,restaurantes,mediterránea europea española,/Restaurant_Review-g187514-d2144888-Reviews-Cafe_Viena-Madrid.html,1919,Gastronomía
Zest Recoletos,restaurantes,internacional saludable mediterránea española,/Restaurant_Review-g187514-d17339701-Reviews-Zest_Recoletos-Madrid.html,1276,Gastronomía
Ramen Shifu La Latina,restaurantes,japonesa asiática,/Restaurant_Review-g187514-d13109109-Reviews-Ramen_Shifu_La_Latina-Madrid.html,667,Gastronomía
Bentley´s Preciados,restaurantes,americana comida rápida,/Restaurant_Review-g187514-d7903445-Reviews-Bentleys_Preciados-Madrid.html,2811,Gastronomía
Monsieur Sushita,restaurantes,japonesa sushi asiática,/Restaurant_Review-g187514-d15185453-Reviews-Monsieur_Sushita-Madrid.html,1050,Gastronomía
Gracias Padre Jungle Club,restaurantes,mexicana latina centroamericana,/Restaurant_Review-g187514-d15202444-Reviews-Gracias_Padre_Jungle_Club-Madrid.html,1063,Gastronomía
El Clásico,restaurantes,mediterránea española,/Restaurant_Review-g187514-d16844525-Reviews-El_Clasico-Madrid.html,1250,Gastronomía
Aqui Santona,restaurantes,mediterránea española contemporánea,/Restaurant_Review-g187514-d11938349-Reviews-Aqui_Santona-Madrid.html,334,Gastronomía
Deli Peppe,restaurantes,italiana venezolana siciliana sur italia pizza sudamericana,/Restaurant_Review-g187514-d12699130-Reviews-Deli_Peppe-Madrid.html,563,Gastronomía
Restaurante China Crown,restaurantes,china asiática,/Restaurant_Review-g187514-d21250319-Reviews-Restaurante_China_Crown_Madrid-Madrid.html,1850,Gastronomía
Hunan Restaurant,restaurantes,china asiática,/Restaurant_Review-g187514-d15082541-Reviews-Hunan_Restaurant-Madrid.html,1018,Gastronomía
Americo taberna latina,restaurantes,peruana latina española sudamericana,/Restaurant_Review-g187514-d11999161-Reviews-Americo_Taberna_Latina-Madrid.html,349,Gastronomía
Tropecientos,restaurantes,mediterránea española,/Restaurant_Review-g187514-d8753348-Reviews-Tropecientos-Madrid.html,3016,Gastronomía
Cinco Jotas Padre Damián,restaurantes,mediterránea europea española,/Restaurant_Review-g187514-d1840431-Reviews-Cinco_Jotas_Padre_Damian-Madrid.html,1437,Gastronomía
Milos Griego,restaurantes,europea griega mediterránea,/Restaurant_Review-g187514-d1990919-Reviews-Milos_Griego-Madrid.html,1656,Gastronomía
Combarro,restaurantes,marisco europea española mediterránea,/Restaurant_Review-g187514-d697501-Reviews-Restaurante_Combarro-Madrid.html,2670,Gastronomía
Yantén Vegan,restaurantes,internacional sudamericana,/Restaurant_Review-g187514-d10397337-Reviews-Yanten_Vegan-Madrid.html,108,Gastronomía
Casa Marco,restaurantes,italiana mediterránea europea romana lacio centro italia,/Restaurant_Review-g187514-d866631-Reviews-Casa_Marco-Madrid.html,2977,Gastronomía
Baravaca,restaurantes,mediterránea española fusión europea,/Restaurant_Review-g187514-d4235885-Reviews-Baravaca-Madrid.html,2439,Gastronomía
Ganges,restaurantes,india asiática asia central,/Restaurant_Review-g187514-d794626-Reviews-Ganges-Madrid.html,2822,Gastronomía
Le Petit Prince,restaurantes,francesa mediterránea europea,/Restaurant_Review-g187514-d3382299-Reviews-Le_Petit_Prince-Madrid.html,2332,Gastronomía
El Alino,restaurantes,europea española internacional mediterránea saludable,/Restaurant_Review-g187514-d2490462-Reviews-El_Alino-Madrid.html,2238,Gastronomía
Thai Long Restaurant,restaurantes,asiática tailandesa,/Restaurant_Review-g187514-d10440367-Reviews-Thai_Long_Restaurant-Madrid.html,112,Gastronomía
Makkila Fernando VI,restaurantes,mediterránea europea española contemporánea,/Restaurant_Review-g187514-d7214443-Reviews-Makkila_Fernando_VI-Madrid.html,2697,Gastronomía
Hilton Madrid Airport,restaurantes,europea,/Restaurant_Review-g187514-d2039371-Reviews-Hilton_Madrid_Airport-Madrid.html,1747,Gastronomía
The Toast Cafe,restaurantes,americana café,/Restaurant_Review-g187514-d4946211-Reviews-The_Toast_Cafe-Madrid.html,2489,Gastronomía
Enotaberna del Leon de Oro,restaurantes,mediterránea europea española vinoteca contemporánea,/Restaurant_Review-g187514-d2320468-Reviews-Enotaberna_del_Leon_de_Oro-Madrid.html,2010,Gastronomía
Terezza,restaurantes,caribeña latina venezolana,/Restaurant_Review-g187514-d12181103-Reviews-Terezza-Madrid.html,392,Gastronomía
Sushi Yakuza,restaurantes,japonesa sushi asiática,/Restaurant_Review-g187514-d12087361-Reviews-Sushi_Yakuza-Madrid.html,368,Gastronomía
Totò E Peppino,restaurantes,italiana pizza napolitana campania sur italia mediterránea europea,/Restaurant_Review-g187514-d1998443-Reviews-Toto_E_Peppino-Madrid.html,1672,Gastronomía
Bar Detenderete,restaurantes,española mediterránea europea,/Restaurant_Review-g187514-d15795275-Reviews-Bar_Detenderete-Madrid.html,1180,Gastronomía
El Mentidero de la Villa,restaurantes,mediterránea española europea,/Restaurant_Review-g187514-d816402-Reviews-El_Mentidero_de_la_Villa-Madrid.html,2891,Gastronomía
The Captain,restaurantes,americana española británica mediterránea fusión,/Restaurant_Review-g187514-d13967132-Reviews-The_Captain-Madrid.html,830,Gastronomía
La Minoterie,restaurantes,francesa saludable vinoteca,/Restaurant_Review-g187514-d9878903-Reviews-La_Minoterie-Madrid.html,3150,Gastronomía
Hong Kong Kitchen,restaurantes,china asiática street food comida calle,/Restaurant_Review-g187514-d15066015-Reviews-Hong_Kong_Kitchen-Madrid.html,1013,Gastronomía
Comestibles La Fábrica,restaurantes,mediterránea europea española internacional fusión,/Restaurant_Review-g187514-d717274-Reviews-Comestibles_La_Fabrica-Madrid.html,2688,Gastronomía
Villa de Foz,restaurantes,española saludable mediterránea sopas,/Restaurant_Review-g187514-d2238585-Reviews-Villa_De_Foz-Madrid.html,1938,Gastronomía
Pizzeria Fratelli Figurato,restaurantes,italiana pizza mediterránea europea napolitana campania sur italia,/Restaurant_Review-g187514-d13226335-Reviews-Pizzeria_Fratelli_Figurato-Madrid.html,713,Gastronomía
Divina Locura,restaurantes,mediterránea española,/Restaurant_Review-g187514-d23033090-Reviews-Divina_Locura-Madrid.html,1965,Gastronomía
Tempus Restaurante,restaurantes,peruana mediterránea fusión sudamericana,/Restaurant_Review-g187514-d21291648-Reviews-Tempus_Restaurante-Madrid.html,1863,Gastronomía
Saigon Music & Lunch,restaurantes,asiática tailandesa vietnamita mediterránea,/Restaurant_Review-g187514-d697453-Reviews-Saigon_Music_Lunch-Madrid.html,2664,Gastronomía
Aboca Restobar,restaurantes,italiana pizza internacional francesa alemana,/Restaurant_Review-g187514-d10227497-Reviews-Aboca_Restobar-Madrid.html,58,Gastronomía
Bar Marabú,restaurantes,bar contemporánea pub,/Restaurant_Review-g187514-d12961959-Reviews-Marabu_Bar-Madrid.html,637,Gastronomía
nonsolocaffé,restaurantes,italiana mediterránea europea,/Restaurant_Review-g187514-d1437919-Reviews-Nonsolocaffe-Madrid.html,933,Gastronomía
Restaurante El Buey- CALLE GENERAL DÍAZ PORLIER,restaurantes,restaurante carne mediterránea española,/Restaurant_Review-g187514-d1026431-Reviews-Restaurante_El_Buey_CALLE_GENERAL_DIAZ_PORLIER-Madrid.html,69,Gastronomía
Croqueta y Presumida La Latina,restaurantes,española,/Restaurant_Review-g187514-d10541404-Reviews-Croqueta_y_Presumida_La_Latina-Madrid.html,159,Gastronomía
SUMO Fuencarral,restaurantes,china japonesa sushi asiática fusión japonesa,/Restaurant_Review-g187514-d6703281-Reviews-SUMO_Fuencarral-Madrid.html,2626,Gastronomía
Restaurante M29,restaurantes,mediterránea española internacional europea saludable,/Restaurant_Review-g187514-d3725891-Reviews-Restaurante_M29-Madrid.html,2382,Gastronomía
SANKARA LOUNGE BAR,restaurantes,africana,/Restaurant_Review-g187514-d9603407-Reviews-Sankara_Lounge_Bar-Madrid.html,3101,Gastronomía
Ostras Pedrín Madrid Chamberí,restaurantes,mediterránea española,/Restaurant_Review-g187514-d15231414-Reviews-Ostras_Pedrin_Madrid_Chamberi-Madrid.html,1074,Gastronomía
Kokoro,restaurantes,japonesa sushi asiática,/Restaurant_Review-g187514-d2232330-Reviews-Kokoro-Madrid.html,1936,Gastronomía
As Fontes,restaurantes,mediterránea,/Restaurant_Review-g187514-d8518315-Reviews-As_Fontes-Madrid.html,2932,Gastronomía
Goiko Prado 15,restaurantes,americana,/Restaurant_Review-g187514-d10371638-Reviews-Goiko_Prado_15-Madrid.html,99,Gastronomía
Restaurante SoMa,restaurantes,española mediterránea europea contemporánea saludable,/Restaurant_Review-g187514-d1469591-Reviews-Restaurante_SoMa-Madrid.html,941,Gastronomía
Gustami Italia,restaurantes,italiana pizza mediterránea,/Restaurant_Review-g187514-d14152874-Reviews-Gustami_Italia-Madrid.html,908,Gastronomía
Restaurante San Mamés,restaurantes,mediterránea española,/Restaurant_Review-g187514-d1136969-Reviews-Taberna_San_Mames-Madrid.html,243,Gastronomía
Min 1947,restaurantes,china asiática,/Restaurant_Review-g187514-d22848763-Reviews-MIN_1947-Madrid.html,1946,Gastronomía
La nieta,restaurantes,mediterránea española europea,/Restaurant_Review-g187514-d991118-Reviews-La_Nieta-Madrid.html,3195,Gastronomía
Muchi Fusion Food,restaurantes,japonesa sushi asiática fusión,/Restaurant_Review-g187514-d8807742-Reviews-Muchi_Fusion_Food-Madrid.html,3043,Gastronomía
Choose Ristorante Naturale,restaurantes,italiana mediterránea saludable siciliana sur italia,/Restaurant_Review-g187514-d20988003-Reviews-Choose_Ristorante_Naturale-Madrid.html,1784,Gastronomía
Asador de Aranda Diego de Leon,restaurantes,restaurante carne española,/Restaurant_Review-g187514-d1208714-Reviews-Asador_de_Aranda-Madrid.html,366,Gastronomía
Restaurante La Clave,restaurantes,mediterránea española contemporánea,/Restaurant_Review-g187514-d12869916-Reviews-Restaurante_La_Clave-Madrid.html,591,Gastronomía
Frutas Prohibidas,restaurantes,café saludable internacional,/Restaurant_Review-g187514-d15739772-Reviews-Frutas_Prohibidas-Madrid.html,1166,Gastronomía
O'mast Restaurante Pizzeria,restaurantes,italiana mediterránea europea pizza,/Restaurant_Review-g187514-d10524292-Reviews-O_mast_Ristorante_Pizzeria-Madrid.html,153,Gastronomía
Restaurante Casa Paco,restaurantes,española,/Restaurant_Review-g187514-d697482-Reviews-Restaurante_Casa_Paco-Madrid.html,2667,Gastronomía
Socarratt Valencian Food,restaurantes,mediterránea española europea,/Restaurant_Review-g187514-d8098183-Reviews-Socarratt_Valencian_Food-Madrid.html,2875,Gastronomía
The One,restaurantes,internacional asiática fusión marisco,/Restaurant_Review-g187514-d12950207-Reviews-The_One-Madrid.html,629,Gastronomía
